id,name,releasedate,duration,directorid,producerid,writerid,imdb,budget,collection,certification,score
tt1650043,"Diary of a Wimpy Kid: Rodrick Rules","25 March 2011 ","1h 39min",/name/nm0101047?ref_=tt_ov_dr,/company/co0017497?ref_=cons_tt_dt_co_1,/name/nm0007091?ref_=tt_ov_wr,6.6,"$21,000,000","$23,751,502","Rated PG for some mild rude humor and mischief",0.0000
tt1650062,"Super 8","14 September 2011 ","1h 52min",/name/nm0009190?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0009190?ref_=tt_ov_wr,7.0,"$50,000,000","$35,451,168",UA,0.0000
tt1650554,"Kick-Ass 2","23 August 2013 ","1h 43min",/name/nm0905592?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0905592?ref_=tt_ov_wr,6.6,"$28,000,000","$13,332,955",A,0.0000
tt1655441,"The Age of Adaline","24 April 2015 ","1h 52min",/name/nm1767218?ref_=tt_ov_dr,/company/co0005323?ref_=cons_tt_dt_co_1,/name/nm0328987?ref_=tt_ov_wr,7.2,"$25,000,000","$13,203,458","Rated PG-13 for a suggestive comment",0.0000
tt1655442,"The Artist","24 February 2012 ","1h 40min",/name/nm0371890?ref_=tt_ov_dr,/company/co0210188?ref_=cons_tt_dt_co_1,/name/nm0371890?ref_=tt_ov_wr,7.9,"$15,000,000","$204,878",U,0.0000
tt1661199,Cinderella,"20 March 2015 ","1h 45min",/name/nm0000110?ref_=tt_ov_dr,/company/co0446409?ref_=cons_tt_dt_co_1,/name/nm0919363?ref_=tt_ov_wr,6.9,"$95,000,000","$67,877,361","Rated PG for mild thematic elements",0.0000
tt1661382,"Grudge Match","10 January 2014 ","1h 53min",/name/nm0781842?ref_=tt_ov_dr,/company/co0113274?ref_=cons_tt_dt_co_1,/name/nm0445552?ref_=tt_ov_wr,6.4,"$40,000,000","$7,310,000",A,0.0000
tt1663662,"Pacific Rim","12 July 2013 ","2h 11min",/name/nm0868219?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm2012438?ref_=tt_ov_wr,6.9,"$190,000,000","$37,285,325",UA,0.0000
tt1666185,"All Eyez on Me","16 June 2017 ","2h 19min",/name/nm1534600?ref_=tt_ov_dr,/company/co0033472?ref_=cons_tt_dt_co_1,/name/nm0353183?ref_=tt_ov_wr,5.8,"$26,435,354,","$44,922,30","Rated R for language throughout, drug use, violence, some nudity and sexuality",0.0000
tt1666186,"Vampires Suck","18 August 2010 ","1h 22min",/name/nm0294997?ref_=tt_ov_dr,/company/co0021592?ref_=cons_tt_dt_co_1,/name/nm0294997?ref_=tt_ov_wr,3.4,"$20,000,000","$12,202,831","Rated PG-13 for crude sexual content, comic violence, language and teen partying",0.0000
tt1666801,"The DUFF","20 February 2015 ","1h 41min",/name/nm1847738?ref_=tt_ov_dr,/company/co0047306?ref_=cons_tt_dt_co_1,/name/nm1038800?ref_=tt_ov_wr,6.5,"$8,500,000","$10,809,149","Rated PG-13 for crude and sexual material throughout, some language and teen partying",0.0000
tt1667889,"Ice Age: Continental Drift","27 July 2012 ","1h 28min",/name/nm0553942?ref_=tt_ov_dr,/company/co0047265?ref_=cons_tt_dt_co_1,/name/nm0073850?ref_=tt_ov_wr,6.6,"$95,000,000","$46,629,259",U,0.0000
tt1670345,"Now You See Me","7 June 2013 ","1h 55min",/name/nm0504642?ref_=tt_ov_dr,/company/co0046206?ref_=cons_tt_dt_co_1,/name/nm0004412?ref_=tt_ov_wr,7.3,"$75,000,000","$29,350,389",UA,0.0000
tt1673434,"The Twilight Saga: Breaking Dawn - Part 2","23 November 2012 ","1h 55min",/name/nm0174374?ref_=tt_ov_dr,/company/co0046206?ref_=cons_tt_dt_co_1,/name/nm0742279?ref_=tt_ov_wr,5.5,"$120,000,000","$141,067,634",UA,0.0000
tt1679335,Trolls,"4 November 2016 ","1h 32min",/name/nm0593610?ref_=tt_ov_dr,/company/co0129164?ref_=cons_tt_dt_co_1,/name/nm0008743?ref_=tt_ov_wr,6.5,"$125,000,000","$46,581,142","Rated PG for some mild rude humor",0.0000
tt1690953,"Despicable Me 2","5 July 2013 ","1h 38min",/name/nm1853544?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0666791?ref_=tt_ov_wr,7.4,"$76,000,000","$83,517,315",U,0.0000
tt1691917,Planes,"23 August 2013 ","1h 31min",/name/nm0355806?ref_=tt_ov_dr,/company/co0206196?ref_=cons_tt_dt_co_1,/name/nm0005124?ref_=tt_ov_wr,5.7,"$50,000,000","$22,232,291",U,0.0000
tt1694020,"The Guilt Trip","19 December 2012 ","1h 35min",/name/nm0281945?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm1557594?ref_=tt_ov_wr,5.8,"$40,000,000","$5,390,000","Rated PG-13 for language and some risque material",0.0000
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","10 October 2014 ","1h 21min",/name/nm0037708?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm1464577?ref_=tt_ov_wr,6.2,"$28,000,000","$18,360,230","Rated PG for rude  humor including some reckless behavior  and language",0.0000
tt1700841,"Sausage Party","12 August 2016 ","1h 29min",/name/nm0862911?ref_=tt_ov_dr,/company/co0323215?ref_=cons_tt_dt_co_1,/name/nm3773434?ref_=tt_ov_wr,6.2,"$19,000,000","$34,263,534","Rated R for strong crude sexual content, pervasive language, and drug use",0.0000
tt1710396,"Joyful Noise","13 January 2012 ","1h 58min",/name/nm0333804?ref_=tt_ov_dr,/company/co0054452?ref_=cons_tt_dt_co_1,/name/nm0333804?ref_=tt_ov_wr,5.7,"$25,000,000","$11,225,190","Rated PG-13 for some language including a sexual reference",0.0000
tt1711525,"Office Christmas Party","9 December 2016 ","1h 45min",/name/nm0330347?ref_=tt_ov_dr,/company/co0567243?ref_=cons_tt_dt_co_1,/name/nm3675159?ref_=tt_ov_wr,5.8,"$45,000,000","$17,500,000","Rated R for crude sexual content and language throughout, drug use and graphic nudity",0.0000
tt1735898,"Snow White and the Huntsman","1 June 2012 ","2h 7min",/name/nm2782185?ref_=tt_ov_dr,/company/co0268489?ref_=cons_tt_dt_co_1,/name/nm2489193?ref_=tt_ov_wr,6.1,"$170,000,000","$56,217,700",UA,0.0000
tt1742044,"Jersey Boys","20 June 2014 ","2h 14min",/name/nm0000142?ref_=tt_ov_dr,/company/co0490624?ref_=cons_tt_dt_co_1,/name/nm0108613?ref_=tt_ov_wr,6.8,"$40,000,000","$13,319,371","Rated R for language  throughout",0.0000
tt1748122,"Moonrise Kingdom","21 September 2012 ","1h 34min",/name/nm0027572?ref_=tt_ov_dr,/company/co0215519?ref_=cons_tt_dt_co_1,/name/nm0027572?ref_=tt_ov_wr,7.8,"$16,000,000","$522,996",A,0.0000
tt1762399,"Walking with Dinosaurs 3D","27 December 2013 ","1h 27min",/name/nm0176905?ref_=tt_ov_dr,/company/co0005154?ref_=cons_tt_dt_co_1,/name/nm0171722?ref_=tt_ov_wr,5.2,"$80,000,000","$7,300,000",U,0.0000
tt1772341,"Wreck-It Ralph","9 November 2012 ","1h 41min",/name/nm0601781?ref_=tt_ov_dr,/company/co0074039?ref_=cons_tt_dt_co_1,/name/nm0601781?ref_=tt_ov_wr,7.7,"$165,000,000","$49,038,712",U,0.0000
tt1778304,"Paranormal Activity 3","21 October 2011 ","1h 23min",/name/nm1160962?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0484907?ref_=tt_ov_wr,5.8,"$5,000,000","$52,568,183","Rated R for some violence, language, brief sexuality and drug use",0.0000
