movieid,actorid,rank
tt1245526,/name/nm0000246?ref_=tt_ov_st_sm,1
tt1245526,/name/nm0000545?ref_=tt_ov_st_sm,2
tt1245526,/name/nm0000151?ref_=tt_ov_st_sm,3
tt1536044,/name/nm2209370?ref_=tt_ov_st_sm,1
tt1536044,/name/nm2913790?ref_=tt_ov_st_sm,2
tt1536044,/name/nm1454378?ref_=tt_ov_st_sm,3
tt0477080,/name/nm0000243?ref_=tt_ov_st_sm,1
tt0477080,/name/nm1517976?ref_=tt_ov_st_sm,2
tt0477080,/name/nm0206257?ref_=tt_ov_st_sm,3
tt0879870,/name/nm0000210?ref_=tt_ov_st_sm,1
tt0879870,/name/nm0000849?ref_=tt_ov_st_sm,2
tt0879870,/name/nm0420955?ref_=tt_ov_st_sm,3
tt1013743,/name/nm0000129?ref_=tt_ov_st_sm,1
tt1013743,/name/nm0000139?ref_=tt_ov_st_sm,2
tt1013743,/name/nm0765597?ref_=tt_ov_st_sm,3
tt0427152,/name/nm0136797?ref_=tt_ov_st_sm,1
tt0427152,/name/nm0748620?ref_=tt_ov_st_sm,2
tt0427152,/name/nm1210895?ref_=tt_ov_st_sm,3
tt1243957,/name/nm0000136?ref_=tt_ov_st_sm,1
tt1243957,/name/nm0001401?ref_=tt_ov_st_sm,2
tt1243957,/name/nm0079273?ref_=tt_ov_st_sm,3
tt1038919,/name/nm0000098?ref_=tt_ov_st_sm,1
tt1038919,/name/nm0124930?ref_=tt_ov_st_sm,2
tt1038919,/name/nm1631320?ref_=tt_ov_st_sm,3
tt1196141,/name/nm2325393?ref_=tt_ov_st_sm,1
tt1196141,/name/nm2953573?ref_=tt_ov_st_sm,2
tt1196141,/name/nm0006713?ref_=tt_ov_st_sm,3
tt0087800,/name/nm0000486?ref_=tt_ov_st_sm,1
tt0087800,/name/nm0000136?ref_=tt_ov_st_sm,2
tt0087800,/name/nm0000387?ref_=tt_ov_st_sm,3
tt1294226,/name/nm1415323?ref_=tt_ov_st_sm,1
tt1294226,/name/nm2955013?ref_=tt_ov_st_sm,2
tt1294226,/name/nm0001427?ref_=tt_ov_st_sm,3
tt0780653,/name/nm0001125?ref_=tt_ov_st_sm,1
tt0780653,/name/nm0000164?ref_=tt_ov_st_sm,2
tt0780653,/name/nm1289434?ref_=tt_ov_st_sm,3
tt1226229,/name/nm1706767?ref_=tt_ov_st_sm,1
tt1226229,/name/nm1258970?ref_=tt_ov_st_sm,2
tt1226229,/name/nm0005253?ref_=tt_ov_st_sm,3
tt0432021,/name/nm0000170?ref_=tt_ov_st_sm,1
tt0432021,/name/nm0005123?ref_=tt_ov_st_sm,2
tt0432021,/name/nm0004912?ref_=tt_ov_st_sm,3
tt0808510,/name/nm0425005?ref_=tt_ov_st_sm,1
tt0808510,/name/nm0000171?ref_=tt_ov_st_sm,2
tt0808510,/name/nm0000267?ref_=tt_ov_st_sm,3
tt1028576,/name/nm0000178?ref_=tt_ov_st_sm,1
tt1028576,/name/nm0000518?ref_=tt_ov_st_sm,2
tt1028576,/name/nm0553269?ref_=tt_ov_st_sm,3
tt1282140,/name/nm1297015?ref_=tt_ov_st_sm,1
tt1282140,/name/nm0004789?ref_=tt_ov_st_sm,2
tt1282140,/name/nm0046112?ref_=tt_ov_st_sm,3
tt1591095,/name/nm0933940?ref_=tt_ov_st_sm,1
tt1591095,/name/nm0126284?ref_=tt_ov_st_sm,2
tt1591095,/name/nm1339223?ref_=tt_ov_st_sm,3
tt0892318,/name/nm1086543?ref_=tt_ov_st_sm,1
tt0892318,/name/nm0305558?ref_=tt_ov_st_sm,2
tt0892318,/name/nm0000603?ref_=tt_ov_st_sm,3
tt1027718,/name/nm0479471?ref_=tt_ov_st_sm,1
tt1027718,/name/nm0000140?ref_=tt_ov_st_sm,2
tt1027718,/name/nm1659547?ref_=tt_ov_st_sm,3
tt1231587,/name/nm0000131?ref_=tt_ov_st_sm,1
tt1231587,/name/nm1117791?ref_=tt_ov_st_sm,2
tt1231587,/name/nm0732497?ref_=tt_ov_st_sm,3
tt1250777,/name/nm1093951?ref_=tt_ov_st_sm,1
tt1250777,/name/nm0000115?ref_=tt_ov_st_sm,2
tt1250777,/name/nm1631269?ref_=tt_ov_st_sm,3
tt1103153,/name/nm0001337?ref_=tt_ov_st_sm,1
tt1103153,/name/nm0005110?ref_=tt_ov_st_sm,2
tt1103153,/name/nm0000633?ref_=tt_ov_st_sm,3
tt1477076,/name/nm0068551?ref_=tt_ov_st_sm,1
tt1477076,/name/nm0541908?ref_=tt_ov_st_sm,2
tt1477076,/name/nm0751018?ref_=tt_ov_st_sm,3
tt1385867,/name/nm0000246?ref_=tt_ov_st_sm,1
tt1385867,/name/nm0605079?ref_=tt_ov_st_sm,2
tt1385867,/name/nm0380022?ref_=tt_ov_st_sm,3
tt1226273,/name/nm0000154?ref_=tt_ov_st_sm,1
tt1226273,/name/nm0935653?ref_=tt_ov_st_sm,2
tt1226273,/name/nm0396812?ref_=tt_ov_st_sm,3
tt0795368,/name/nm0532193?ref_=tt_ov_st_sm,1
tt0795368,/name/nm0227759?ref_=tt_ov_st_sm,2
tt0795368,/name/nm0001971?ref_=tt_ov_st_sm,3
tt1193631,/name/nm1801800?ref_=tt_ov_st_sm,1
tt1193631,/name/nm2463696?ref_=tt_ov_st_sm,2
tt1193631,/name/nm1782560?ref_=tt_ov_st_sm,3
tt1320244,/name/nm0264579?ref_=tt_ov_st_sm,1
tt1320244,/name/nm0068042?ref_=tt_ov_st_sm,2
tt1320244,/name/nm0052754?ref_=tt_ov_st_sm,3
tt0455407,/name/nm0593664?ref_=tt_ov_st_sm,1
tt0455407,/name/nm0648249?ref_=tt_ov_st_sm,2
tt0455407,/name/nm1263939?ref_=tt_ov_st_sm,3
tt1405500,/name/nm0001390?ref_=tt_ov_st_sm,1
tt1405500,/name/nm0741242?ref_=tt_ov_st_sm,2
tt1405500,/name/nm0000155?ref_=tt_ov_st_sm,3
tt1212436,/name/nm0000182?ref_=tt_ov_st_sm,1
tt1212436,/name/nm1533927?ref_=tt_ov_st_sm,2
tt1212436,/name/nm1143861?ref_=tt_ov_st_sm,3
tt1666186,/name/nm3834164?ref_=tt_ov_st_sm,1
tt1666186,/name/nm1782667?ref_=tt_ov_st_sm,2
tt1666186,/name/nm0046033?ref_=tt_ov_st_sm,3
tt1440728,/name/nm0000123?ref_=tt_ov_st_sm,1
tt1440728,/name/nm0093678?ref_=tt_ov_st_sm,2
tt1440728,/name/nm0686376?ref_=tt_ov_st_sm,3
tt0947810,/name/nm0000354?ref_=tt_ov_st_sm,1
tt0947810,/name/nm0005042?ref_=tt_ov_st_sm,2
tt0947810,/name/nm0001427?ref_=tt_ov_st_sm,3
tt1392197,/name/nm0005562?ref_=tt_ov_st_sm,1
tt1392197,/name/nm0339460?ref_=tt_ov_st_sm,2
tt1392197,/name/nm1195855?ref_=tt_ov_st_sm,3
tt1185416,/name/nm0068338?ref_=tt_ov_st_sm,1
tt1185416,/name/nm0241049?ref_=tt_ov_st_sm,2
tt1185416,/name/nm0001378?ref_=tt_ov_st_sm,3
tt0446029,/name/nm0148418?ref_=tt_ov_st_sm,1
tt0446029,/name/nm0935541?ref_=tt_ov_st_sm,2
tt0446029,/name/nm0001085?ref_=tt_ov_st_sm,3
tt1226753,/name/nm0000545?ref_=tt_ov_st_sm,1
tt1226753,/name/nm0941777?ref_=tt_ov_st_sm,2
tt1226753,/name/nm0929489?ref_=tt_ov_st_sm,3
tt1126618,/name/nm1046097?ref_=tt_ov_st_sm,1
tt1126618,/name/nm0000148?ref_=tt_ov_st_sm,2
tt1126618,/name/nm0000473?ref_=tt_ov_st_sm,3
tt1341188,/name/nm0000702?ref_=tt_ov_st_sm,1
tt1341188,/name/nm0748620?ref_=tt_ov_st_sm,2
tt1341188,/name/nm0005562?ref_=tt_ov_st_sm,3
tt1415283,/name/nm0000668?ref_=tt_ov_st_sm,1
tt1415283,/name/nm0350454?ref_=tt_ov_st_sm,2
tt1415283,/name/nm0000146?ref_=tt_ov_st_sm,3
tt0985694,/name/nm0001803?ref_=tt_ov_st_sm,1
tt0985694,/name/nm0735442?ref_=tt_ov_st_sm,2
tt0985694,/name/nm0000134?ref_=tt_ov_st_sm,3
tt1216492,/name/nm0010736?ref_=tt_ov_st_sm,1
tt1216492,/name/nm0328828?ref_=tt_ov_st_sm,2
tt1216492,/name/nm0004395?ref_=tt_ov_st_sm,3
tt0499549,/name/nm0941777?ref_=tt_ov_st_sm,1
tt0499549,/name/nm0757855?ref_=tt_ov_st_sm,2
tt0499549,/name/nm0000244?ref_=tt_ov_st_sm,3
tt0417741,/name/nm0705356?ref_=tt_ov_st_sm,1
tt0417741,/name/nm0914612?ref_=tt_ov_st_sm,2
tt0417741,/name/nm0342488?ref_=tt_ov_st_sm,3
tt1259571,/name/nm0829576?ref_=tt_ov_st_sm,1
tt1259571,/name/nm1500155?ref_=tt_ov_st_sm,2
tt1259571,/name/nm1210124?ref_=tt_ov_st_sm,3
tt1049413,/name/nm0000799?ref_=tt_ov_st_sm,1
tt1049413,/name/nm2973712?ref_=tt_ov_st_sm,2
tt1049413,/name/nm0001652?ref_=tt_ov_st_sm,3
tt1119646,/name/nm0302108?ref_=tt_ov_st_sm,1
tt1119646,/name/nm0177896?ref_=tt_ov_st_sm,2
tt1119646,/name/nm0058581?ref_=tt_ov_st_sm,3
tt0878804,/name/nm2466842?ref_=tt_ov_st_sm,1
tt0878804,/name/nm0000113?ref_=tt_ov_st_sm,2
tt0878804,/name/nm0005210?ref_=tt_ov_st_sm,3
tt1231580,/name/nm0005134?ref_=tt_ov_st_sm,1
tt1231580,/name/nm1157048?ref_=tt_ov_st_sm,2
tt1231580,/name/nm0189144?ref_=tt_ov_st_sm,3
tt0892782,/name/nm0000702?ref_=tt_ov_st_sm,1
tt0892782,/name/nm0933988?ref_=tt_ov_st_sm,2
tt0892782,/name/nm0170306?ref_=tt_ov_st_sm,3
tt1080016,/name/nm0005380?ref_=tt_ov_st_sm,1
tt1080016,/name/nm0000491?ref_=tt_ov_st_sm,2
tt1080016,/name/nm0001459?ref_=tt_ov_st_sm,3
tt0458525,/name/nm0413168?ref_=tt_ov_st_sm,1
tt0458525,/name/nm0000630?ref_=tt_ov_st_sm,2
tt0458525,/name/nm0005351?ref_=tt_ov_st_sm,3
tt1078912,/name/nm0001774?ref_=tt_ov_st_sm,1
tt1078912,/name/nm0005562?ref_=tt_ov_st_sm,2
tt1078912,/name/nm0010736?ref_=tt_ov_st_sm,3
tt1190080,/name/nm0000131?ref_=tt_ov_st_sm,1
tt1190080,/name/nm0628601?ref_=tt_ov_st_sm,2
tt1190080,/name/nm0252230?ref_=tt_ov_st_sm,3
tt1041829,/name/nm0000113?ref_=tt_ov_st_sm,1
tt1041829,/name/nm0005351?ref_=tt_ov_st_sm,2
tt1041829,/name/nm0005460?ref_=tt_ov_st_sm,3
tt1046173,/name/nm0000598?ref_=tt_ov_st_sm,1
tt1046173,/name/nm1475594?ref_=tt_ov_st_sm,2
tt1046173,/name/nm0005541?ref_=tt_ov_st_sm,3
tt1067106,/name/nm0000120?ref_=tt_ov_st_sm,1
tt1067106,/name/nm0000198?ref_=tt_ov_st_sm,2
tt1067106,/name/nm0000147?ref_=tt_ov_st_sm,3
tt0109127,/name/nm0000418?ref_=tt_ov_st_sm,1
tt0109127,/name/nm0002084?ref_=tt_ov_st_sm,2
tt0109127,/name/nm0001103?ref_=tt_ov_st_sm,3
tt0438488,/name/nm0000288?ref_=tt_ov_st_sm,1
tt0438488,/name/nm0941777?ref_=tt_ov_st_sm,2
tt0438488,/name/nm0947338?ref_=tt_ov_st_sm,3
tt0844471,/name/nm0267506?ref_=tt_ov_st_sm,1
tt0844471,/name/nm0352778?ref_=tt_ov_st_sm,2
tt0844471,/name/nm0132257?ref_=tt_ov_st_sm,3
tt0361748,/name/nm0000093?ref_=tt_ov_st_sm,1
tt0361748,/name/nm1208167?ref_=tt_ov_st_sm,2
tt0361748,/name/nm0744834?ref_=tt_ov_st_sm,3
tt0436339,/name/nm0004715?ref_=tt_ov_st_sm,1
tt0436339,/name/nm0004851?ref_=tt_ov_st_sm,2
tt0436339,/name/nm0302108?ref_=tt_ov_st_sm,3
tt1136608,/name/nm1663205?ref_=tt_ov_st_sm,1
tt1136608,/name/nm3107870?ref_=tt_ov_st_sm,2
tt1136608,/name/nm2271261?ref_=tt_ov_st_sm,3
tt1078940,/name/nm0000681?ref_=tt_ov_st_sm,1
tt1078940,/name/nm0015196?ref_=tt_ov_st_sm,2
tt1078940,/name/nm0269463?ref_=tt_ov_st_sm,3
tt0409459,/name/nm0355097?ref_=tt_ov_st_sm,1
tt0409459,/name/nm0933940?ref_=tt_ov_st_sm,2
tt0409459,/name/nm0001303?ref_=tt_ov_st_sm,3
tt1152836,/name/nm0000288?ref_=tt_ov_st_sm,1
tt1152836,/name/nm0000136?ref_=tt_ov_st_sm,2
tt1152836,/name/nm0831601?ref_=tt_ov_st_sm,3
tt1142800,/name/nm1347153?ref_=tt_ov_st_sm,1
tt1142800,/name/nm0700443?ref_=tt_ov_st_sm,2
tt1142800,/name/nm1035682?ref_=tt_ov_st_sm,3
tt1142988,/name/nm0001337?ref_=tt_ov_st_sm,1
tt1142988,/name/nm0124930?ref_=tt_ov_st_sm,2
tt1142988,/name/nm0877430?ref_=tt_ov_st_sm,3
tt1193138,/name/nm0000123?ref_=tt_ov_st_sm,1
tt1193138,/name/nm0267812?ref_=tt_ov_st_sm,2
tt1193138,/name/nm0447695?ref_=tt_ov_st_sm,3
tt0448011,/name/nm0000115?ref_=tt_ov_st_sm,1
tt0448011,/name/nm2425105?ref_=tt_ov_st_sm,2
tt0448011,/name/nm0126284?ref_=tt_ov_st_sm,3
tt0386117,/name/nm2504006?ref_=tt_ov_st_sm,1
tt0386117,/name/nm0001573?ref_=tt_ov_st_sm,2
tt0386117,/name/nm0001845?ref_=tt_ov_st_sm,3
tt1156398,/name/nm0251986?ref_=tt_ov_st_sm,1
tt1156398,/name/nm1297015?ref_=tt_ov_st_sm,2
tt1156398,/name/nm0000437?ref_=tt_ov_st_sm,3
tt0327597,/name/nm0266824?ref_=tt_ov_st_sm,1
tt0327597,/name/nm0000159?ref_=tt_ov_st_sm,2
tt0327597,/name/nm1894655?ref_=tt_ov_st_sm,3
tt1197624,/name/nm0124930?ref_=tt_ov_st_sm,1
tt1197624,/name/nm0004937?ref_=tt_ov_st_sm,2
tt1197624,/name/nm0004753?ref_=tt_ov_st_sm,3
tt0785006,/name/nm0731075?ref_=tt_ov_st_sm,1
tt0785006,/name/nm1545471?ref_=tt_ov_st_sm,2
tt0785006,/name/nm0001435?ref_=tt_ov_st_sm,3
tt1155056,/name/nm0748620?ref_=tt_ov_st_sm,1
tt1155056,/name/nm0781981?ref_=tt_ov_st_sm,2
tt1155056,/name/nm0429069?ref_=tt_ov_st_sm,3
tt0324554,/name/nm0001326?ref_=tt_ov_st_sm,1
tt0324554,/name/nm1208167?ref_=tt_ov_st_sm,2
tt0324554,/name/nm0000498?ref_=tt_ov_st_sm,3
tt1144884,/name/nm1214657?ref_=tt_ov_st_sm,1
tt1144884,/name/nm0020739?ref_=tt_ov_st_sm,2
tt1144884,/name/nm0278767?ref_=tt_ov_st_sm,3
tt1111422,/name/nm0000243?ref_=tt_ov_st_sm,1
tt1111422,/name/nm0000237?ref_=tt_ov_st_sm,2
tt1111422,/name/nm0350079?ref_=tt_ov_st_sm,3
tt0758746,/name/nm0655585?ref_=tt_ov_st_sm,1
tt0758746,/name/nm1119462?ref_=tt_ov_st_sm,2
tt0758746,/name/nm0575216?ref_=tt_ov_st_sm,3
tt0974661,/name/nm1374980?ref_=tt_ov_st_sm,1
tt0974661,/name/nm0001612?ref_=tt_ov_st_sm,2
tt0974661,/name/nm0005182?ref_=tt_ov_st_sm,3
tt0468569,/name/nm0000288?ref_=tt_ov_st_sm,1
tt0468569,/name/nm0005132?ref_=tt_ov_st_sm,2
tt0468569,/name/nm0001173?ref_=tt_ov_st_sm,3
tt0371746,/name/nm0000375?ref_=tt_ov_st_sm,1
tt0371746,/name/nm0000569?ref_=tt_ov_st_sm,2
